"operator","inout_travelling","network_type","rating","calldrop_category","latitude","longitude","state_name"
"VI","Indoor","4G","5","Satisfactory","23.16381827","77.44607728","Madhya Pradesh"
"BSNL","Indoor","Unknown","5","Satisfactory","23.58205","87.17664833","West Bengal"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","31.61077118","76.91964383","Himachal Pradesh"
"VI","Outdoor","4G","2","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","31.6129661","76.922712","Himachal Pradesh"
"RJio","Indoor","4G","1","Call Dropped","31.6129661","76.922712","Himachal Pradesh"
"VI","Indoor","4G","5","Satisfactory","21.1128271","79.0690407","Maharashtra"
"RJio","Outdoor","4G","1","Call Dropped","24.671355","74.394615","Rajasthan"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","31.6117657","76.9212713","Himachal Pradesh"
"VI","Indoor","4G","5","Satisfactory","21.11743925","79.07001677","Maharashtra"
"RJio","Outdoor","4G","1","Call Dropped","24.659645","74.40042167","Rajasthan"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","19.22524279","72.85183592","Maharashtra"
"VI","Indoor","3G","5","Satisfactory","32.26438613","75.66230846","Punjab"
"VI","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"VI","Outdoor","3G","5","Satisfactory","20.93041162","78.9702102","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Travelling","4G","5","Satisfactory","20.92997046","78.97041288","Maharashtra"
"RJio","Outdoor","4G","1","Call Dropped","24.659645","74.40042167","Rajasthan"
"VI","Indoor","4G","5","Satisfactory","21.1128547","79.0690783","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","21.1128787","79.0690635","Maharashtra"
"VI","Indoor","4G","1","Call Dropped","21.112805","79.0690677","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","24.588385","74.50874167","Rajasthan"
"RJio","Outdoor","4G","2","Poor Voice Quality","24.588385","74.50874167","Rajasthan"
"RJio","Outdoor","4G","1","Poor Voice Quality","24.659645","74.40042167","Rajasthan"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","2G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","25.6603199","94.0897403","Nagaland"
"RJio","Indoor","4G","1","Call Dropped","25.6603199","94.0897403","Nagaland"
"RJio","Indoor","4G","1","Call Dropped","25.6607381","94.0883962","Nagaland"
"VI","Indoor","2G","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","24.66631333","74.39577167","Rajasthan"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Outdoor","2G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","25.660022","94.0935882","Nagaland"
"BSNL","Indoor","4G","4","Satisfactory","29.61520017","78.34111329","Uttar Pradesh"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Outdoor","3G","2","Poor Voice Quality","28.47437458","77.04687778","Haryana"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"BSNL","Indoor","2G","4","Satisfactory","21.76661742","72.13591841","Gujarat"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","12.94317913","79.17392169","Tamil Nadu"
"VI","Indoor","4G","5","Satisfactory","23.16381827","77.44607728","Madhya Pradesh"
"BSNL","Indoor","4G","3","Satisfactory","21.76661742","72.13591841","Gujarat"
"VI","Indoor","4G","5","Satisfactory","23.16381827","77.44607728","Madhya Pradesh"
"RJio","Indoor","4G","1","Call Dropped","25.6638829","94.0988339","Nagaland"
"RJio","Indoor","4G","1","Call Dropped","25.6638829","94.0988339","Nagaland"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","2G","4","Satisfactory","16.8590388","79.5507881","Telangana"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","2G","3","Satisfactory","26.58061389","93.29331128","Assam"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","12.94317913","79.17392169","Tamil Nadu"
"Airtel","Indoor","Unknown","4","Satisfactory","13.93616722","75.54853038","Karnataka"
"Airtel","Indoor","Unknown","4","Satisfactory","13.9367027","75.5481453","Karnataka"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","18.9856792","73.1310823","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","25.6605476","94.1011568","Nagaland"
"BSNL","Indoor","4G","4","Satisfactory","29.61520017","78.34111329","Uttar Pradesh"
"VI","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","10.30308902","76.22321963","Kerala"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","18.9856752","73.1310832","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","19.22524279","72.85183592","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","19.22524279","72.85183592","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","25.6517196","94.1013217","Nagaland"
"VI","Indoor","Unknown","5","Satisfactory","18.9856752","73.1310837","Maharashtra"
"VI","Indoor","4G","1","Call Dropped","19.22524279","72.85183592","Maharashtra"
"VI","Indoor","Unknown","5","Satisfactory","18.9856755","73.1310836","Maharashtra"
"BSNL","Indoor","4G","3","Satisfactory","21.76661742","72.13591841","Gujarat"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","25.6605476","94.1011568","Nagaland"
"RJio","Travelling","4G","3","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","19.22524279","72.85183592","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","19.22524279","72.85183592","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","25.6605476","94.1011568","Nagaland"
"BSNL","Indoor","4G","4","Satisfactory","29.61520017","78.34111329","Uttar Pradesh"
"RJio","Outdoor","4G","4","Satisfactory","18.5197432","73.8562039","Maharashtra"
"RJio","Outdoor","4G","1","Poor Voice Quality","18.5099589","73.83053466","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","25.6517186","94.1013226","Nagaland"
"VI","Indoor","4G","5","Satisfactory","18.9856752","73.1310833","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","21.12148886","79.06845041","Maharashtra"
"VI","Outdoor","4G","5","Satisfactory","28.6299121","77.12388111","Delhi"
"BSNL","Indoor","Unknown","5","Satisfactory","23.57715","87.18311667","West Bengal"
"RJio","Outdoor","4G","2","Poor Voice Quality","19.2286305","72.8557074","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","18.985676","73.1310782","Maharashtra"
"RJio","Outdoor","4G","3","Satisfactory","19.2286285","72.8557107","Maharashtra"
"VI","Outdoor","4G","5","Satisfactory","28.58154219","77.05710341","Delhi"
"RJio","Outdoor","4G","3","Satisfactory","19.2286277","72.855688","Maharashtra"
"VI","Outdoor","3G","1","Poor Voice Quality","10.14284287","76.36264085","Kerala"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","18.9856725","73.1310768","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","18.9856711","73.1310809","Maharashtra"
"Airtel","Travelling","4G","1","Poor Voice Quality","28.56932333","77.34081667","Uttar Pradesh"
"BSNL","Indoor","4G","4","Satisfactory","29.61520017","78.34111329","Uttar Pradesh"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","24.58860833","74.50889833","Rajasthan"
"RJio","Indoor","4G","1","Call Dropped","25.6552356","94.1007885","Nagaland"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","4G","4","Satisfactory","13.0450383","80.2265734","Tamil Nadu"
"RJio","Indoor","4G","1","Call Dropped","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","4G","5","Satisfactory","18.9856711","73.1310809","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"RJio","Outdoor","4G","1","Poor Voice Quality","25.6552356","94.1007885","Nagaland"
"RJio","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","24.58860833","74.50889833","Rajasthan"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","12.94324281","79.17382162","Tamil Nadu"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Travelling","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"RJio","Travelling","4G","2","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"RJio","Travelling","4G","2","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","18.5099589","73.83053466","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.5099589","73.83053466","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.5099589","73.83053466","Maharashtra"
"RJio","Outdoor","Unknown","1","Poor Voice Quality","18.5197586","73.8562001","Maharashtra"
"VI","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","25.656797","94.1018633","Nagaland"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","18.9856811","73.1310667","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","21.12332101","79.06789972","Maharashtra"
"BSNL","Indoor","3G","4","Satisfactory","-1","-1","NA"
"BSNL","Indoor","3G","4","Satisfactory","-1","-1","NA"
"BSNL","Indoor","3G","4","Satisfactory","-1","-1","NA"
"BSNL","Indoor","3G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","21.12332101","79.06789972","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","2G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","12.94325729","79.17385025","Tamil Nadu"
"VI","Indoor","4G","4","Satisfactory","23.581895","87.17665833","West Bengal"
"VI","Indoor","4G","5","Satisfactory","23.57738333","87.17947333","West Bengal"
"RJio","Indoor","4G","1","Call Dropped","24.58860833","74.50889833","Rajasthan"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","4G","1","Poor Voice Quality","21.12332101","79.06789972","Maharashtra"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","12.94319544","79.17382185","Tamil Nadu"
"VI","Outdoor","4G","4","Satisfactory","12.9432215","79.17381426","Tamil Nadu"
"VI","Outdoor","4G","4","Satisfactory","12.9432215","79.17381426","Tamil Nadu"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","18.985671","73.1310817","Maharashtra"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","3","Poor Voice Quality","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Travelling","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","1","Poor Voice Quality","18.5197586","73.8562001","Maharashtra"
"RJio","Outdoor","4G","3","Poor Voice Quality","18.5197586","73.8562001","Maharashtra"
"RJio","Outdoor","4G","4","Satisfactory","18.5197621","73.8561989","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.5197535","73.8562021","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","21.12332101","79.06789972","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"RJio","Indoor","4G","1","Poor Voice Quality","24.58860833","74.50889833","Rajasthan"
"VI","Indoor","4G","5","Satisfactory","21.1127458","79.0690268","Maharashtra"
"VI","Travelling","3G","4","Satisfactory","20.93009923","78.97015701","Maharashtra"
"VI","Indoor","3G","5","Satisfactory","20.93009923","78.97015701","Maharashtra"
"VI","Indoor","Unknown","5","Satisfactory","18.9856717","73.1310793","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","32.2643917","75.6623148","Punjab"
"VI","Outdoor","Unknown","4","Satisfactory","20.92845533","78.98111472","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","24.67101667","74.39491333","Rajasthan"
"RJio","Outdoor","4G","2","Poor Voice Quality","24.67101667","74.39491333","Rajasthan"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","12.94319874","79.17396408","Tamil Nadu"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","2G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","3G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","4","Satisfactory","16.884039","79.6918392","Telangana"
"BSNL","Indoor","Unknown","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"Airtel","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","2G","1","Poor Voice Quality","23.57738333","87.17947333","West Bengal"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","1","Poor Voice Quality","24.67127167","74.395065","Rajasthan"
"BSNL","Indoor","4G","4","Satisfactory","29.60884898","78.34183557","Uttar Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.16360345","77.44611097","Madhya Pradesh"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","2G","1","Poor Voice Quality","23.57738333","87.17947333","West Bengal"
"BSNL","Outdoor","Unknown","5","Satisfactory","23.57738333","87.17947333","West Bengal"
"RJio","Indoor","4G","5","Satisfactory","19.07137969","72.99668059","Maharashtra"
"VI","Outdoor","4G","2","Call Dropped","10.14259802","76.36297051","Kerala"
"RJio","Indoor","Unknown","1","Poor Voice Quality","19.07137969","72.99668059","Maharashtra"
"RJio","Outdoor","4G","1","Poor Voice Quality","24.67127167","74.395065","Rajasthan"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16341791","77.44621776","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.16341791","77.44621776","Madhya Pradesh"
"Airtel","Indoor","2G","4","Satisfactory","17.01731517","79.81556347","Telangana"
"RJio","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","19.2205249","72.8429004","Maharashtra"
"Airtel","Travelling","4G","4","Satisfactory","13.93670949","75.5482268","Karnataka"
"RJio","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","20.7186772","77.0099754","Maharashtra"
"RJio","Travelling","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","33.76987012","74.10079109","Jammu and Kashmir"
"RJio","Indoor","4G","3","Poor Voice Quality","33.76987128","74.10085911","Jammu and Kashmir"
"VI","Indoor","Unknown","5","Satisfactory","18.9856768","73.1310837","Maharashtra"
"VI","Indoor","4G","1","Call Dropped","23.57738333","87.17947333","West Bengal"
"BSNL","Indoor","Unknown","5","Satisfactory","23.57738333","87.17947333","West Bengal"
"Airtel","Indoor","4G","1","Poor Voice Quality","26.67360371","81.46868862","Uttar Pradesh"
"RJio","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","3","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","25.681559","94.1109182","Nagaland"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","29.60884898","78.34183557","Uttar Pradesh"
"BSNL","Indoor","4G","4","Satisfactory","29.6152253","78.3411357","Uttar Pradesh"
"RJio","Indoor","4G","3","Satisfactory","19.2225161","72.841208","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","21.12311851","79.06790563","Maharashtra"
"Airtel","Indoor","Unknown","4","Satisfactory","13.9367816","75.5481189","Karnataka"
"RJio","Indoor","4G","1","Call Dropped","31.61176497","76.92126941","Himachal Pradesh"
"VI","Indoor","4G","4","Satisfactory","19.2253592","72.8532402","Maharashtra"
"BSNL","Indoor","4G","5","Satisfactory","25.787075","87.524825","Bihar"
"VI","Indoor","4G","4","Satisfactory","19.2253582","72.8532356","Maharashtra"
"VI","Indoor","4G","1","Call Dropped","20.98718973","75.55947315","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","Unknown","5","Satisfactory","18.9856754","73.1310833","Maharashtra"
"Airtel","Indoor","4G","4","Satisfactory","13.93661712","75.54827955","Karnataka"
"RJio","Indoor","4G","5","Satisfactory","24.21890848","88.55119902","West Bengal"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","Unknown","5","Satisfactory","19.0651065","73.00221888","Maharashtra"
"Airtel","Indoor","Unknown","4","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","31.6095979","76.9273943","Himachal Pradesh"
"BSNL","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","25.6600174","94.0935732","Nagaland"
"Airtel","Indoor","4G","4","Satisfactory","13.9513162","75.57692302","Karnataka"
"VI","Indoor","Unknown","5","Satisfactory","28.5569865","77.0540939","Delhi"
"VI","Outdoor","4G","5","Satisfactory","28.6299121","77.12388111","Delhi"
"VI","Outdoor","4G","5","Satisfactory","28.60760287","77.21886258","Delhi"
"RJio","Indoor","4G","1","Call Dropped","31.6101403","76.9191102","Himachal Pradesh"
"Airtel","Indoor","Unknown","4","Satisfactory","17.01731517","79.81556347","Telangana"
"VI","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.0015601","72.50197","Gujarat"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","18.5099589","73.83053466","Maharashtra"
"RJio","Outdoor","4G","4","Satisfactory","18.5197595","73.8562582","Maharashtra"
"RJio","Outdoor","4G","1","Call Dropped","18.5099589","73.83053466","Maharashtra"
"RJio","Outdoor","4G","4","Satisfactory","18.5099589","73.83053466","Maharashtra"
"RJio","Outdoor","4G","4","Satisfactory","18.5166228","73.8554943","Maharashtra"
"RJio","Outdoor","4G","1","Call Dropped","18.5197654","73.8562322","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.5197654","73.8562322","Maharashtra"
"RJio","Outdoor","4G","4","Satisfactory","18.5197365","73.8562471","Maharashtra"
"BSNL","Travelling","Unknown","1","Poor Voice Quality","23.57011167","87.17772833","West Bengal"
"VI","Travelling","4G","1","Poor Voice Quality","23.57011167","87.17772833","West Bengal"
"VI","Travelling","4G","5","Satisfactory","23.57011167","87.17772833","West Bengal"
"Airtel","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","Unknown","4","Satisfactory","13.936775","75.5481123","Karnataka"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","Unknown","2","Poor Voice Quality","-1","-1","NA"
"BSNL","Indoor","4G","4","Satisfactory","29.61166217","78.34025291","Uttar Pradesh"
"BSNL","Indoor","4G","4","Satisfactory","29.61166217","78.34025291","Uttar Pradesh"
"RJio","Indoor","4G","1","Call Dropped","31.6101403","76.9191102","Himachal Pradesh"
"RJio","Indoor","4G","1","Call Dropped","31.6101403","76.9191102","Himachal Pradesh"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"BSNL","Travelling","3G","4","Satisfactory","23.02364239","72.50672014","Gujarat"
"VI","Indoor","4G","4","Satisfactory","21.14420058","79.06135171","Maharashtra"
"VI","Travelling","4G","5","Satisfactory","21.14420058","79.06135171","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","3","Satisfactory","18.30654474","83.56559507","Andhra Pradesh"
"BSNL","Indoor","4G","4","Satisfactory","29.61166217","78.34025291","Uttar Pradesh"
"VI","Indoor","4G","5","Satisfactory","21.1127295","79.0689789","Maharashtra"
"VI","Travelling","4G","5","Satisfactory","21.14420058","79.06135171","Maharashtra"
"BSNL","Travelling","3G","5","Satisfactory","23.02364239","72.50672014","Gujarat"
"VI","Travelling","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","4G","5","Satisfactory","31.28674333","77.560935","Himachal Pradesh"
"RJio","Outdoor","4G","1","Poor Voice Quality","24.58920667","74.50775167","Rajasthan"
"BSNL","Indoor","Unknown","5","Satisfactory","23.57011167","87.17772833","West Bengal"
"VI","Indoor","4G","5","Satisfactory","23.16382808","77.44600545","Madhya Pradesh"
"VI","Indoor","2G","4","Satisfactory","-1","-1","NA"
"Airtel","Travelling","2G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","18.5197316","73.8562065","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","18.5196965","73.8561737","Maharashtra"
"Airtel","Indoor","4G","3","Satisfactory","26.68656607","81.45502099","Uttar Pradesh"
"RJio","Travelling","4G","3","Poor Voice Quality","-1","-1","NA"
"VI","Outdoor","3G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","4","Satisfactory","16.88411667","79.69223796","Telangana"
"VI","Indoor","4G","5","Satisfactory","23.16382808","77.44600545","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.16382808","77.44600545","Madhya Pradesh"
"RJio","Outdoor","4G","3","Satisfactory","19.24836734","72.86857273","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","25.6600205","94.0935669","Nagaland"
"RJio","Indoor","4G","1","Call Dropped","25.6600205","94.0935669","Nagaland"
"RJio","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"BSNL","Outdoor","3G","5","Satisfactory","-1","-1","NA"
"BSNL","Outdoor","3G","5","Satisfactory","-1","-1","NA"
"VI","Outdoor","4G","5","Satisfactory","28.60446234","77.12876919","Delhi"
"BSNL","Outdoor","3G","5","Satisfactory","-1","-1","NA"
