Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Outdoor,4G,5,Satisfactory,22.6955046,88.3978147,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,20.9129534,70.3622633,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,22.6955046,88.3978147,West Bengal
RJio,Indoor,Unknown,4,Satisfactory,22.8087597,86.1901335,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,20.9106403,70.364165,Gujarat
Idea,Outdoor,Unknown,4,Satisfactory,14.4583278,78.830825,Andhra Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,20.48658667,85.94006,Odisha
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.48044561,88.40500203,West Bengal
Airtel,Indoor,4G,5,Satisfactory,12.9097783,77.5851063,Karnataka
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Call Dropped,28.69059551,77.41031096,Uttar Pradesh
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Idea,Outdoor,Unknown,1,Call Dropped,14.4583278,78.830825,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,20.91501918,70.36511216,Gujarat
RJio,Indoor,4G,1,Call Dropped,25.02002986,88.1530847,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,22.6715081,88.3366848,West Bengal
Vodafone,Outdoor,4G,5,Satisfactory,28.63614667,77.17587333,NCT
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,22.6357087,88.44014,West Bengal
Airtel,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.67145248,88.33669728,West Bengal
RJio,Outdoor,4G,2,Poor Voice Quality,26.62001319,82.00317407,Uttar Pradesh
RJio,Outdoor,4G,2,Poor Voice Quality,26.6411007,82.0286233,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.68600422,77.36209302,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.6859492,77.36241284,Uttar Pradesh
Vodafone,Indoor,Unknown,5,Satisfactory,19.2064354,72.9860215,Maharashtra
Airtel,Travelling,4G,1,Call Dropped,23.15425671,76.46444987,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.6357087,88.44014,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.8626066,81.017962,Uttar Pradesh
Idea,Outdoor,3G,2,Poor Voice Quality,29.85201667,79.653435,Uttarakhand
Idea,Indoor,4G,5,Satisfactory,-1,-1,NA
Idea,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,25.27451464,83.13019836,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,26.87744,80.91620833,Uttar Pradesh
Airtel,Outdoor,4G,1,Poor Voice Quality,23.15425671,76.46444987,Madhya Pradesh
Airtel,Travelling,2G,1,Call Dropped,23.15425671,76.46444987,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,22.67150726,88.3367271,West Bengal
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Call Dropped,26.127221,89.46063345,West Bengal
Airtel,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,13.0343421,77.55475209,Karnataka
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,4G,1,Call Dropped,22.5666052,88.3544403,West Bengal
Vodafone,Outdoor,3G,5,Satisfactory,22.5666052,88.3544403,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.5928308,88.2975925,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,26.127221,89.46063345,West Bengal
Airtel,Indoor,4G,1,Poor Voice Quality,26.127221,89.46063345,West Bengal
Idea,Indoor,4G,3,Satisfactory,29.85201667,79.653435,Uttarakhand
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Outdoor,2G,1,Poor Voice Quality,12.9526746,75.864107,Karnataka
RJio,Indoor,Unknown,4,Satisfactory,22.80879333,86.189972,Jharkhand
Vodafone,Indoor,Unknown,5,Satisfactory,19.2064098,72.9860334,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,26.6268776,81.9710386,Uttar Pradesh
Airtel,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,26.8900272,75.8084238,Rajasthan
BSNL,Indoor,Unknown,4,Satisfactory,23.5785241,87.1790232,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,Unknown,5,Satisfactory,22.8089184,86.189923,Jharkhand
RJio,Outdoor,4G,4,Satisfactory,22.83104591,70.79127138,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.83104591,70.79127138,Gujarat
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.89606161,70.87262789,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.8960831,70.8726565,Gujarat
Airtel,Outdoor,4G,3,Poor Voice Quality,26.09889862,83.63974387,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.8960829,70.8726561,Gujarat
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,23.15425671,76.46444987,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,Unknown,5,Satisfactory,19.206421,72.9860253,Maharashtra
MTNL,Indoor,4G,1,Call Dropped,18.9711904,72.8377749,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.9711904,72.8377749,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.9711881,72.8377707,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.9711881,72.8377707,Maharashtra
BSNL,Outdoor,3G,5,Satisfactory,17.4341464,78.4003303,Telangana
Airtel,Indoor,Unknown,3,Call Dropped,22.6742108,75.8257145,Madhya Pradesh
BSNL,Outdoor,3G,5,Satisfactory,17.4341464,78.4003303,Telangana
BSNL,Outdoor,3G,5,Satisfactory,17.4341464,78.4003303,Telangana
BSNL,Indoor,2G,5,Satisfactory,17.42875614,78.40902764,Telangana
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,5,Satisfactory,28.63541333,77.17447833,NCT
Vodafone,Indoor,4G,5,Satisfactory,28.63541333,77.17447833,NCT
RJio,Indoor,4G,3,Poor Voice Quality,22.896081,70.8726537,Gujarat
Airtel,Indoor,4G,2,Poor Voice Quality,28.7072537,77.1614108,NCT
BSNL,Indoor,3G,3,Satisfactory,16.9387258,81.95532532,Andhra Pradesh
BSNL,Indoor,3G,3,Satisfactory,16.9390039,81.9552035,Andhra Pradesh
Airtel,Outdoor,Unknown,5,Satisfactory,10.30288772,76.22324,Kerala
RJio,Indoor,4G,4,Satisfactory,22.67157528,88.33660849,West Bengal
RJio,Outdoor,4G,4,Satisfactory,24.99228951,85.14000272,Bihar
Airtel,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,5,Satisfactory,17.43402718,78.40033359,Telangana
RJio,Indoor,4G,1,Call Dropped,11.3935909,79.04440142,Tamil Nadu
RJio,Outdoor,4G,1,Call Dropped,-1,-1,NA
RJio,Outdoor,4G,1,Call Dropped,11.4050235,79.0367841,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,11.4099214,79.0276008,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,11.4050235,79.0367841,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,11.4050235,79.0367841,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,11.4050235,79.0367841,Tamil Nadu
Airtel,Indoor,Unknown,2,Poor Voice Quality,12.84513404,77.59628573,Karnataka
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,Unknown,5,Satisfactory,19.2064587,72.9860035,Maharashtra
Idea,Indoor,4G,3,Satisfactory,29.85201667,79.653435,Uttarakhand
Idea,Indoor,4G,3,Satisfactory,29.85201667,79.653435,Uttarakhand
Idea,Indoor,4G,3,Satisfactory,29.85201667,79.653435,Uttarakhand
Idea,Indoor,4G,3,Satisfactory,29.85201667,79.653435,Uttarakhand
Idea,Outdoor,Unknown,4,Satisfactory,14.42748271,78.83011881,Andhra Pradesh
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,26.6193743,82.0197671,Uttar Pradesh
Airtel,Indoor,4G,1,Call Dropped,26.43040116,80.31656179,Uttar Pradesh
BSNL,Outdoor,2G,5,Satisfactory,17.43402718,78.40033359,Telangana
Airtel,Indoor,4G,1,Call Dropped,26.43040116,80.31656179,Uttar Pradesh
BSNL,Indoor,3G,2,Call Dropped,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,26.6203059,81.9972811,Uttar Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
MTNL,Indoor,4G,5,Satisfactory,18.9711731,72.8378328,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.9711731,72.8378328,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.9711624,72.837761,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.9711624,72.837761,Maharashtra
MTNL,Indoor,4G,5,Satisfactory,18.9709989,72.8376304,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.8087249,86.1901704,Jharkhand
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,2G,3,Call Dropped,12.94054706,79.16898113,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,22.5928287,88.2975873,West Bengal
Airtel,Indoor,4G,1,Call Dropped,26.43040116,80.31656179,Uttar Pradesh
BSNL,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,12.94054706,79.16898113,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,12.94054706,79.16898113,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,23.49337597,87.30973044,West Bengal
Airtel,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
Airtel,Travelling,4G,1,Call Dropped,23.15425671,76.46444987,Madhya Pradesh
Airtel,Indoor,2G,1,Poor Voice Quality,23.15425671,76.46444987,Madhya Pradesh
RJio,Indoor,Unknown,4,Satisfactory,22.8087239,86.1901632,Jharkhand
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,12.94042838,79.16901116,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,22.0645964,75.3998794,Madhya Pradesh
Airtel,Outdoor,4G,4,Satisfactory,10.95264609,79.82179086,Pondicherry
Airtel,Outdoor,4G,1,Poor Voice Quality,23.15425671,76.46444987,Madhya Pradesh
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.59282826,88.29761781,West Bengal
RJio,Indoor,4G,5,Satisfactory,12.8786586,77.7243813,Karnataka
BSNL,Indoor,2G,5,Satisfactory,17.43402718,78.40033359,Telangana
Idea,Outdoor,Unknown,4,Satisfactory,14.42073943,78.83061718,Andhra Pradesh
BSNL,Indoor,2G,5,Satisfactory,17.43402718,78.40033359,Telangana
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,10.95264609,79.82179086,Pondicherry
RJio,Indoor,4G,1,Poor Voice Quality,20.91537825,70.36450418,Gujarat
Airtel,Travelling,3G,5,Satisfactory,14.4103545,77.7135524,Andhra Pradesh
Airtel,Indoor,3G,5,Satisfactory,14.4089512,77.7149081,Andhra Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,28.05540942,76.11736517,Haryana
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,5,Satisfactory,12.9098263,77.5850977,Karnataka
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,26.6167046,81.9918289,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,4,Satisfactory,14.4088393,77.7143186,Andhra Pradesh
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,4G,5,Satisfactory,28.6414336,77.3362679,Uttar Pradesh
RJio,Outdoor,4G,2,Poor Voice Quality,26.61937662,82.00236578,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,26.8626448,81.0179941,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,19.951055,85.81392667,Odisha
RJio,Indoor,4G,3,Poor Voice Quality,28.68486869,77.28516936,NCT
BSNL,Indoor,2G,3,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,2G,3,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,22.4806494,88.4057133,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.67126651,88.33678214,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,Unknown,3,Satisfactory,22.56989186,88.91469002,West Bengal
Vodafone,Outdoor,2G,5,Satisfactory,22.5669807,88.3547438,West Bengal
Airtel,Indoor,4G,4,Satisfactory,10.95264609,79.82179086,Pondicherry
RJio,Outdoor,4G,5,Satisfactory,22.4806494,88.4057133,West Bengal
RJio,Indoor,4G,3,Satisfactory,28.3558061,77.2916945,Haryana
BSNL,Indoor,Unknown,4,Satisfactory,23.57837167,87.18787667,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,23.57837167,87.18787667,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,22.4806844,88.4056682,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,22.4806474,88.4057067,West Bengal
RJio,Indoor,4G,2,Call Dropped,22.4806474,88.4057067,West Bengal
Idea,Indoor,4G,2,Poor Voice Quality,29.861305,79.66022,Uttarakhand
Vodafone,Indoor,4G,4,Satisfactory,22.6357149,88.4401767,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.6357149,88.4401767,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,28.71536438,77.17377928,NCT
RJio,Indoor,4G,5,Satisfactory,17.6120101,83.18484796,Andhra Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.8083032,86.19013331,Jharkhand
RJio,Indoor,4G,1,Poor Voice Quality,22.86847806,88.34812042,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.48071496,88.40556555,West Bengal
Idea,Outdoor,Unknown,4,Satisfactory,14.42749058,78.83014409,Andhra Pradesh
BSNL,Indoor,3G,4,Satisfactory,16.9390047,81.9552115,Andhra Pradesh
Vodafone,Indoor,Unknown,5,Satisfactory,28.55697018,77.0544585,Haryana
Vodafone,Indoor,2G,5,Satisfactory,28.55697018,77.0544585,Haryana
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,17.43565782,78.49109152,Telangana
Airtel,Indoor,4G,5,Satisfactory,26.12712906,89.46063328,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57837167,87.18787667,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.12712906,89.46063328,West Bengal
RJio,Outdoor,4G,3,Poor Voice Quality,22.2669483,88.0303474,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.6357192,88.4400948,West Bengal
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,22.6357255,88.4401294,West Bengal
RJio,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,22.2661305,88.0309205,West Bengal
MTNL,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,Unknown,1,Call Dropped,22.2669483,88.0303474,West Bengal
RJio,Indoor,4G,1,Call Dropped,22.2669483,88.0303474,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,22.67148557,88.33674433,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,22.2650272,88.0254555,West Bengal
Airtel,Indoor,Unknown,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,22.2623055,88.015976,West Bengal
BSNL,Indoor,3G,4,Satisfactory,17.3963418,78.4526521,Telangana
Vodafone,Indoor,3G,5,Satisfactory,12.9098263,77.5850977,Karnataka
Vodafone,Indoor,3G,5,Satisfactory,12.9098204,77.5851111,Karnataka
Airtel,Indoor,4G,1,Poor Voice Quality,22.563275,88.40337667,West Bengal
Airtel,Indoor,4G,1,Call Dropped,22.5633105,88.4037221,West Bengal
RJio,Outdoor,4G,4,Satisfactory,22.84948148,70.85153156,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.85852107,70.85352754,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.85852107,70.85352754,Gujarat
Airtel,Outdoor,4G,1,Poor Voice Quality,17.2715549,78.588905,Telangana
BSNL,Indoor,Unknown,4,Satisfactory,23.57837167,87.18787667,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57837167,87.18787667,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,25.323795,82.71973833,Uttar Pradesh
Vodafone,Indoor,2G,4,Satisfactory,26.9585505,78.0165063,Uttar Pradesh
Vodafone,Indoor,2G,2,Call Dropped,26.9585505,78.0165063,Uttar Pradesh
Vodafone,Indoor,2G,4,Satisfactory,26.9585505,78.0165063,Uttar Pradesh
Vodafone,Outdoor,Unknown,2,Poor Voice Quality,26.9539157,77.9871056,Uttar Pradesh
Vodafone,Outdoor,3G,2,Poor Voice Quality,26.9539157,77.9871056,Uttar Pradesh
Vodafone,Outdoor,3G,3,Satisfactory,26.95393,77.9870965,Uttar Pradesh
Vodafone,Outdoor,4G,2,Call Dropped,26.95393,77.9870965,Uttar Pradesh
Vodafone,Indoor,2G,4,Satisfactory,26.9585505,78.0165063,Uttar Pradesh
Vodafone,Indoor,2G,2,Call Dropped,26.9585505,78.0165063,Uttar Pradesh
Vodafone,Indoor,2G,4,Satisfactory,26.9585505,78.0165063,Uttar Pradesh
Vodafone,Outdoor,Unknown,2,Poor Voice Quality,26.9539157,77.9871056,Uttar Pradesh
Vodafone,Outdoor,3G,2,Poor Voice Quality,26.9539157,77.9871056,Uttar Pradesh
Vodafone,Outdoor,3G,3,Satisfactory,26.95393,77.9870965,Uttar Pradesh
Vodafone,Outdoor,4G,2,Call Dropped,26.95393,77.9870965,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Idea,Indoor,Unknown,4,Satisfactory,24.097195,88.25267167,West Bengal
